,0
0,100000
1,100000
2,103509.00689999998
3,94933.98530000001
4,75630.98740000006
5,91515.02569999981
6,108621.04029999989
7,110621.04389999993
8,151029.96979999985
9,150597.02449999988
10,135450.00799999986
11,124294.98349999997
12,128079.95400000003
13,99867.05149999988
14,98607.05149999988
15,107907.05750000027
16,118025.03559999961
17,115005.06459999966
