,0
0,104751.97369999991
1,105025.98730000002
2,103788.9951
3,103788.9951
4,103428.9903
5,98354.99020000006
6,98368.00300000003
7,98768.00490000006
8,91918.00580000004
9,80974.0196
10,92891.04489999998
11,97600.03319999995
12,80103.96299999976
13,93323.99019999988
14,110129.02549999999
15,121044.04499999993
16,131641.92299999972
17,96362.02859999985
18,119363.946
