,0
0,100000.0
1,92480.98630000002
2,99499.00010000006
3,99906.99810000003
4,97887.00980000006
5,98368.00300000003
6,98768.00490000006
7,102121.03129999997
8,90602.00979999988
9,92648.97070000006
10,138341.92800000007
