Date,Open,High,Low,Close,Adj Close,Volume
2014-10-09,58.720001,59.23,58.139998999999996,58.200001,51.068031,3741600
2014-10-10,58.509997999999996,59.389998999999996,58.509997999999996,59.130001,51.884071,3468400
2014-10-13,59.150002,60.43,59.099998,59.82,52.489509999999996,5275800
2014-10-14,60.080002,62.130001,59.880001,61.57,54.02506999999999,6853300
2014-10-15,61.450001,62.099998,60.02,61.459998999999996,53.928543000000005,5170100
2014-10-16,60.669998,61.349998,60.259997999999996,60.919998,53.454719999999995,4188200
2014-10-17,61.34,61.34,59.799999,60.700001,53.261683999999995,3856000
2014-10-20,60.75,61.52,60.740002000000004,61.459998999999996,53.928543000000005,2701800
2014-10-21,61.02,61.23,60.720001,61.07,53.586342,3477400
2014-10-22,61.0,61.950001,60.93,61.900002,54.314631999999996,3696800
2014-10-23,62.060001,62.369999,61.560001,62.009997999999996,54.411152,2310200
2014-10-24,62.099998,62.57,61.889998999999996,62.5,54.841114000000005,1480800
2014-10-27,62.5,63.0,62.369999,62.689999,55.00783199999999,2103200
2014-10-28,62.779999,62.889998999999996,62.18,62.880001,55.174541000000005,1770300
2014-10-29,62.849998,62.990002000000004,61.68,62.279999,54.648067000000005,2723300
2014-10-30,62.450001,63.560001,62.369999,63.540001000000004,55.753666,2803200
2014-10-31,63.939999,64.0,63.0,63.360001000000004,55.595726,2521100
2014-11-03,63.330002,63.75,63.200001,63.599998,55.806305,1899700
2014-11-04,63.689999,64.0,63.209998999999996,63.380001,55.61326999999999,1571900
2014-11-05,63.689999,64.730003,63.540001000000004,64.639999,56.718864,3655200
2014-11-06,64.540001,64.540001,63.099998,63.25,55.499199,4114000
2014-11-07,62.650002,63.639998999999996,62.610001000000004,63.57,56.341179000000004,2726500
2014-11-10,63.389998999999996,63.93,63.27,63.470001,56.252541,2361800
2014-11-11,63.48,63.880001,63.25,63.459998999999996,56.243679,1721100
2014-11-12,62.959998999999996,63.09,62.060001,62.25,55.171271999999995,3081400
2014-11-13,62.049999,62.740002000000004,61.810001,62.0,54.949703,3369400
2014-11-14,62.119999,62.41,61.799999,62.029999,54.976288000000004,1557400
2014-11-17,61.93,62.73,61.580002,62.540001000000004,55.428295,2383600
2014-11-18,62.84,63.259997999999996,62.439999,63.029999,55.862572,2166800
2014-11-19,62.43,62.650002,62.029999,62.34,55.251041,2272100
2014-11-20,62.310001,62.650002,61.919998,62.119999,55.056065000000004,1843200
2014-11-21,62.459998999999996,62.470001,61.720001,62.369999,55.27763,2618000
2014-11-24,62.25,62.459998999999996,61.799999,61.889998999999996,54.852211,2188100
2014-11-25,62.18,62.220001,61.450001,61.650002,54.639503000000005,2565800
2014-11-26,61.970001,62.529999,61.869999,62.330002,55.242183999999995,1419500
2014-11-28,62.529999,63.330002,62.360001000000004,63.150002,55.968937,1113800
2014-12-01,62.93,64.540001,62.619999,63.830002,56.571606,2896700
2014-12-02,63.82,64.25,63.470001,64.18,56.881809,2438400
2014-12-03,64.160004,64.190002,63.59,63.93,56.660236,2341500
2014-12-04,64.010002,64.339996,63.630001,64.07,56.784313,1631800
2014-12-05,63.59,63.959998999999996,62.880001,63.259997999999996,56.066425,2250300
2014-12-08,63.259997999999996,64.110001,63.169998,63.91,56.642506000000004,1506900
2014-12-09,63.720001,64.199997,63.5,64.050003,56.766594,1767100
2014-12-10,63.98,64.480003,63.389998999999996,63.419998,56.208229,1390000
2014-12-11,63.43,64.589996,63.43,64.43,57.103378,1796800
2014-12-12,64.18,64.980003,64.040001,64.110001,56.819770999999996,1985800
2014-12-15,64.400002,64.400002,63.59,64.050003,56.766594,2663300
2014-12-16,64.120003,65.050003,63.630001,64.139999,56.846352,2759300
2014-12-17,64.0,64.809998,63.720001,64.779999,57.41356999999999,3116400
2014-12-18,64.800003,65.559998,64.550003,65.559998,58.104881000000006,2653400
2014-12-19,65.639999,66.059998,65.269997,65.690002,58.2201,3543400
2014-12-22,66.050003,66.260002,65.389999,65.940002,58.441673,1636200
2014-12-23,65.989998,66.290001,65.790001,66.010002,58.503707999999996,1591000
2014-12-24,66.050003,67.120003,66.029999,66.910004,59.301365000000004,1236700
2014-12-26,67.08000200000001,68.150002,66.91999799999999,67.760002,60.054714000000004,2086700
2014-12-29,67.66999799999999,68.91999799999999,67.66999799999999,68.5,60.710556000000004,2461900
2014-12-30,68.400002,68.400002,66.769997,66.910004,59.301365000000004,1916000
2014-12-31,67.08000200000001,67.41999799999999,65.949997,66.010002,58.503707999999996,2058000
2015-01-02,66.099998,66.480003,65.480003,66.339996,58.79616899999999,1689900
2015-01-05,66.239998,66.459999,65.360001,65.709999,58.237823,2465000
2015-01-06,65.75,67.040001,65.68,66.08000200000001,58.56574200000001,3203600
2015-01-07,66.269997,67.339996,65.739998,67.059998,59.434311,2173500
2015-01-08,67.260002,67.769997,67.07,67.480003,59.806557,2025600
2015-01-09,67.610001,67.650002,66.650002,67.129997,59.496342000000006,1352600
2015-01-12,67.279999,67.379997,66.449997,66.900002,59.292503,1428000
2015-01-13,66.809998,67.769997,66.32,66.769997,59.17728,2535600
2015-01-14,66.349998,67.540001,66.199997,67.489998,59.81540699999999,2381600
2015-01-15,67.589996,68.540001,67.279999,68.370003,60.595344999999995,1800200
2015-01-16,68.599998,69.150002,68.519997,69.099998,61.242336,1920600
2015-01-20,69.25,70.050003,69.139999,69.989998,62.031116000000004,2597700
2015-01-21,69.860001,70.610001,69.379997,70.449997,62.438807999999995,2250000
2015-01-22,70.660004,70.949997,69.730003,70.050003,62.084312,1990800
2015-01-23,70.300003,70.66999799999999,70.120003,70.370003,62.367912,1408900
2015-01-26,70.360001,70.43,69.650002,70.410004,62.403362,1444600
2015-01-27,70.379997,71.160004,70.269997,70.879997,62.819916000000006,1746500
2015-01-28,70.93,72.25,70.639999,70.849998,62.793324,2404200
2015-01-29,70.790001,71.540001,70.150002,71.400002,63.280792000000005,2101500
2015-01-30,71.150002,71.230003,69.220001,69.279999,61.401878,5384900
2015-02-02,69.279999,69.690002,68.25,69.459999,61.561398,2680800
2015-02-03,69.309998,69.480003,68.650002,68.989998,61.144833,3078200
2015-02-04,68.839996,69.269997,68.08000200000001,68.230003,60.471268,2353300
2015-02-05,68.620003,68.910004,67.949997,68.809998,60.985298,1488400
2015-02-06,68.449997,68.58000200000001,66.550003,66.769997,59.17728,4028000
2015-02-09,66.769997,67.16999799999999,65.83000200000001,66.040001,58.53029599999999,2852600
2015-02-10,65.93,67.150002,65.91999799999999,67.0,59.381126,2342000
2015-02-11,66.629997,66.699997,65.610001,65.940002,58.441673,2989300
2015-02-12,66.010002,66.160004,65.360001,65.610001,58.149189,3100100
2015-02-13,64.949997,65.040001,63.349998,63.919998,57.218231,3402800
2015-02-17,63.720001,64.760002,63.200001,63.82,57.128719,3654800
2015-02-18,64.150002,65.559998,63.810001,65.410004,58.552009999999996,2326400
2015-02-19,65.449997,65.599998,64.370003,64.800003,58.00597,2532900
2015-02-20,64.160004,64.790001,62.369999,63.75,57.066058999999996,5134700
2015-02-23,64.059998,64.290001,63.490002000000004,64.269997,57.531535999999996,2700800
2015-02-24,64.360001,66.0,64.309998,65.260002,58.41774399999999,3250900
2015-02-25,65.360001,65.370003,63.700001,63.790001000000004,57.101859999999995,1979300
2015-02-26,63.810001,64.099998,63.0,63.060001,56.448399,1832900
2015-02-27,63.09,63.43,62.790001000000004,63.139998999999996,56.520012,1634900
2015-03-02,63.060001,63.07,61.509997999999996,61.82,55.338409,2562100
2015-03-03,61.830002,62.32,61.32,62.169998,55.651711,1754700
2015-03-04,62.119999,62.119999,61.689999,61.869999,55.38316700000001,1253400
2015-03-05,62.09,62.490002000000004,61.810001,62.32,55.785988,1185200
2015-03-06,61.389998999999996,61.389998999999996,59.669998,59.98,53.69131899999999,3635500
2015-03-09,60.0,60.630001,60.0,60.419998,54.085190000000004,1578000
2015-03-10,60.349998,61.060001,60.07,60.080002,53.78084200000001,2501800
2015-03-11,60.240002000000004,60.310001,59.509997999999996,59.720001,53.458583999999995,2007700
2015-03-12,60.0,61.66,60.0,61.400002,54.96244,2768400
2015-03-13,61.380001,61.380001,60.27,60.84,54.461163,2289300
2015-03-16,61.27,62.189999,61.27,61.720001,55.24889399999999,2598400
2015-03-17,61.790001000000004,61.950001,61.040001000000004,61.169998,54.756561,1686200
2015-03-18,61.18,62.669998,60.650002,62.09,55.580105,4254300
2015-03-19,61.799999,62.0,60.709998999999996,60.84,54.461163,3767800
