16/04/2001,2150.29,2168.08,2150.29,2168.06,31511800
17/04/2001,2173.3,2177.16,2163.19,2176.68,28552600
18/04/2001,2177.99,2179.74,2167.59,2172.56,22129500
19/04/2001,2172.43,2175.57,2148.31,2172.87,24546300
20/04/2001,2173.96,2179.57,2152.01,2152.33,22812700
23/04/2001,2150.34,2157.51,2132.55,2150.43,21829400
24/04/2001,2151.34,2166.19,2151.34,2166.17,13520700
25/04/2001,2168.05,2170.39,2115.26,2119.18,18195400
26/04/2001,2113.39,2125.79,2102.82,2105.06,13291200
27/04/2001,2104.03,2120.84,2104.03,2115.11,13626400
30/04/2001,2117.17,2122.5,2111.95,2119.18,10911800
08/05/2001,2119.9,2138.04,2119.89,2137.99,8481970
09/05/2001,2140.55,2142.38,2127.32,2132.89,9721529
10/05/2001,2134.19,2147.34,2134.19,2147.28,9850560
11/05/2001,2150.32,2155.42,2144.76,2155.41,13811000
14/05/2001,2161.61,2178.7,2160.12,2178.47,25253700
15/05/2001,2184.79,2191.07,2176.79,2191.06,24658600
16/05/2001,2195.36,2199.54,2187.41,2199.5,18947900
17/05/2001,2201.98,2205.01,2187.84,2194.65,27913000
18/05/2001,2194.62,2203.37,2186.65,2203.37,32001400
21/05/2001,2207.78,2213.75,2202.74,2213.59,33665800
22/05/2001,2215.77,2218.45,2205.25,2210.34,15255200
23/05/2001,2210.85,2213.4,2175.28,2197.59,20263200
24/05/2001,2198.01,2202.84,2192.17,2198.3,14334600
25/05/2001,2199.66,2204.24,2181.25,2193.58,13581700
28/05/2001,2194.45,2194.83,2171.68,2179.7,14947200
29/05/2001,2177.65,2188.76,2176.56,2180.28,12072900
30/05/2001,2180.62,2211.21,2180.53,2211.2,19030100
31/05/2001,2217.87,2222.65,2208.88,2214.26,18573100
01/06/2001,2216.56,2223.26,2212.16,2219.59,17813400
04/06/2001,2223.91,2229.05,2222.23,2226.78,25641000
05/06/2001,2229.25,2235.5,2226.82,2234.99,24039700
06/06/2001,2237.99,2241.09,2224.3,2238.5,16878400
07/06/2001,2241.01,2242.69,2223.41,2229.81,15404900
08/06/2001,2229.21,2229.41,2211.75,2223.07,15120600
11/06/2001,2223.79,2226.61,2206.64,2214.62,15323700
12/06/2001,2213.54,2223.3,2211.86,2222.96,13827200
13/06/2001,2227.07,2242.42,2226.88,2242.42,13948600
14/06/2001,2243.3,2245.44,2201.01,2202.4,17901200
15/06/2001,2196.69,2212.09,2188.25,2210.97,14649200
18/06/2001,2211.89,2214.1,2157.12,2167.65,17264300
19/06/2001,2163.32,2174.21,2158.76,2170.45,9162339
20/06/2001,2171.01,2180.73,2157.4,2163.12,8067520
21/06/2001,2164.12,2189.23,2164.09,2189.15,10926900
22/06/2001,2191.36,2206.51,2188.94,2206.07,12275300
25/06/2001,2210.07,2230.22,2210.04,2230.2,14715500
26/06/2001,2234.07,2236.78,2223.5,2233.59,16020800
27/06/2001,2234.71,2237.52,2223.81,2229.83,12351600
28/06/2001,2231.37,2237.49,2213.58,2219.25,13364700
29/06/2001,2218.57,2225.35,2214.16,2218.03,17230400
02/07/2001,2220.42,2223.21,2201.59,2205.99,12083400
03/07/2001,2206.85,2211.86,2191.68,2211.83,20364200
04/07/2001,2212.97,2216.22,2199.63,2202.06,14379300
05/07/2001,2202.3,2204.26,2176.75,2181.66,12834700
06/07/2001,2179.81,2187.24,2168.78,2170.52,10699900
09/07/2001,2169.47,2175.17,2164.01,2169.66,8908829
10/07/2001,2172.61,2189.79,2172.59,2189.78,7291750
11/07/2001,2190.98,2192.52,2167.67,2168.74,7252070
12/07/2001,2164.92,2168.4,2153.68,2165.49,7461789
13/07/2001,2167.7,2178.02,2158.85,2161.34,8061420
16/07/2001,2176.34,2183.52,2142.08,2146.24,11126200
17/07/2001,2145.49,2146.03,2121.28,2140.98,9228229
18/07/2001,2142.01,2147.84,2137.41,2146.54,5200869
19/07/2001,2146.51,2150.27,2135.24,2150.26,8541000
20/07/2001,2153.24,2179.77,2153.14,2179.62,12949600
23/07/2001,2183.74,2185.85,2166.33,2169.01,9736239
24/07/2001,2162.75,2162.75,2129.18,2136.45,11106200
25/07/2001,2130.45,2140.5,2108.76,2112.26,9075820
26/07/2001,2109.92,2116.56,2086.08,2094.01,9157150
27/07/2001,2093.87,2101.15,2063.89,2065.73,10545600
30/07/2001,2056.76,2056.77,1955.97,1956.82,12318100
31/07/2001,1939.26,1978.1,1909.3,1920.32,11772300
01/08/2001,1925.24,1986.94,1925.24,1986.93,11570900
02/08/2001,1989.64,1990.7,1912.73,1957.02,11394500
03/08/2001,1956.54,1965.32,1948.9,1958.69,7348470
06/08/2001,1953.41,1953.45,1867.86,1882.13,12329300
07/08/2001,1872.67,1911.21,1861.78,1903.93,11860200
08/08/2001,1902.87,1907.95,1885.42,1895.17,13127600
09/08/2001,1894.69,1924.65,1894.05,1924.59,10716900
10/08/2001,1929.96,1956.4,1929.69,1955.04,14706100
13/08/2001,1956.93,1963.14,1942.07,1955.1,9958070
14/08/2001,1955.51,1960.95,1924.27,1939.54,8851300
15/08/2001,1938.54,1949.16,1935.39,1947.36,5434350
16/08/2001,1948.27,1950.46,1918.49,1919.65,6582620
17/08/2001,1916.84,1928.14,1909.67,1924,7105460
20/08/2001,1923.1,1937.16,1917.09,1934.49,8064579
21/08/2001,1936.06,1947.4,1935.77,1938.87,8402579
22/08/2001,1935.54,1935.56,1891.35,1903.45,9922789
23/08/2001,1892.37,1903.47,1869.49,1902.99,7772729
24/08/2001,1903.39,1912.19,1883.23,1886.8,7783670
27/08/2001,1881.31,1881.31,1824.88,1827.25,9766360
28/08/2001,1816.66,1843.44,1795.57,1843.39,9173729
29/08/2001,1846.82,1865.48,1837.94,1847.54,8495220
30/08/2001,1846.19,1846.54,1831.02,1839.63,6463780
31/08/2001,1838.21,1846.94,1831.52,1834.14,8066400
03/09/2001,1831.7,1831.8,1813.37,1817.19,6931689
04/09/2001,1815.27,1862.4,1814.92,1862.36,9964300
05/09/2001,1868.36,1888.9,1863.83,1868.27,10619000
06/09/2001,1867.63,1876.47,1853.29,1861.56,9983539
07/09/2001,1858.24,1858.24,1807.14,1808.84,14013300
10/09/2001,1790.21,1858.2,1774.83,1856.53,11727600
11/09/2001,1859.97,1871.13,1849.61,1863.78,10143200
12/09/2001,1822.13,1858.69,1815.59,1852.6,15109800
13/09/2001,1851.61,1857.85,1837.82,1839.91,7657110
14/09/2001,1838.67,1846.02,1814.74,1818.38,8465179
17/09/2001,1811.9,1816.26,1782.5,1784.61,8260900
18/09/2001,1784.59,1817.56,1780.05,1798.62,6175069
19/09/2001,1800.24,1822.97,1784.91,1822.69,7292670
20/09/2001,1826.42,1836.79,1814.46,1818.42,8715200
21/09/2001,1815.56,1821.34,1803.8,1807.02,13707400
24/09/2001,1804.89,1808.7,1791.62,1794.96,7794229
25/09/2001,1799.98,1813.31,1788.4,1793.88,7074229
26/09/2001,1793.65,1793.67,1765.17,1767.81,6762129
27/09/2001,1765.62,1779.13,1750.76,1764.93,6167969
28/09/2001,1766.13,1774.3,1751.72,1764.87,5863850
08/10/2001,1766.13,1773.8,1723.04,1726.53,4720980
09/10/2001,1724.17,1751.07,1722.22,1744.64,5640030
10/10/2001,1744.04,1744.64,1683.71,1686.61,6850450
11/10/2001,1682.32,1693.21,1634.21,1638.33,8462170
12/10/2001,1637.75,1700.71,1598.79,1691.33,12870200
15/10/2001,1692.17,1703.59,1670.27,1687.28,6689660
16/10/2001,1689.19,1691.65,1649.2,1655.9,5668650
17/10/2001,1654.93,1661.88,1635.92,1643.07,5848360
18/10/2001,1642.01,1651.11,1609.38,1615.58,6471830
19/10/2001,1610.44,1610.44,1550.91,1572.45,11377800
22/10/2001,1558.47,1563.4,1514.86,1520.67,8008600
23/10/2001,1642.22,1670.74,1625.15,1670.56,37543800
24/10/2001,1733.64,1744.92,1685.72,1718.06,33355000
25/10/2001,1708.03,1708.03,1673.05,1676.5,14494400
26/10/2001,1669.16,1681.9,1651.52,1677.88,9601520
29/10/2001,1678.72,1701.12,1678.72,1700.48,9509100
30/10/2001,1702.86,1704.48,1680.44,1682.77,10310800
31/10/2001,1678.93,1689.17,1655.89,1689.17,7731639
01/11/2001,1692.35,1717.74,1688.09,1707.75,9548000
02/11/2001,1703.92,1711.74,1688.57,1691.35,9625060
05/11/2001,1687.84,1688.31,1671.23,1679.57,8749560
06/11/2001,1678.17,1685.52,1668.66,1671.28,6736000
07/11/2001,1669.43,1669.46,1591.77,1594.05,11914100
08/11/2001,1566.52,1605.9,1550.46,1605.87,9157189
09/11/2001,1605.08,1637.9,1582.85,1630.36,9657029
12/11/2001,1631.8,1637.32,1619.11,1621.19,4038580
13/11/2001,1609.95,1623.45,1598.11,1615.93,3440500
14/11/2001,1615.75,1627.97,1614.59,1617.1,2773969
15/11/2001,1619.26,1624.81,1612.91,1621.34,2518390
16/11/2001,1725.45,1734.67,1644.61,1646.76,11031100
19/11/2001,1645.09,1669.99,1644.82,1669.89,4574460
20/11/2001,1672.21,1703.74,1670.8,1699.73,9175389
21/11/2001,1700.66,1707.93,1690.23,1705.66,6764500
22/11/2001,1705.92,1715.93,1700.51,1715.81,6950129
23/11/2001,1715.65,1721.97,1704.14,1712.56,6370819
26/11/2001,1710.13,1710.13,1696,1705.89,4690350
27/11/2001,1705.51,1722.62,1704.85,1722.59,4991500
28/11/2001,1725.54,1741.67,1725.16,1735,7538500
29/11/2001,1735.38,1741.74,1728.89,1732.3,6752970
30/11/2001,1732.13,1748,1731.96,1747.99,7312510
03/12/2001,1751.05,1767.44,1750.92,1762.56,8639160
04/12/2001,1763.79,1770.36,1754.87,1769.68,7373720
05/12/2001,1765.56,1776.02,1745.1,1745.23,9651879
06/12/2001,1740.08,1754.77,1737.06,1751.18,7794000
07/12/2001,1752.02,1756.47,1743.33,1745.41,6596570
10/12/2001,1743.62,1748.97,1730.81,1748.68,5903589
11/12/2001,1748.02,1748.97,1726.69,1728.88,5774560
12/12/2001,1724.88,1728.83,1714.18,1715.17,5637910
13/12/2001,1713.78,1720.55,1687.09,1688.01,6040619
14/12/2001,1683.73,1692.91,1673.32,1675.51,4788539
17/12/2001,1673.24,1680.84,1662.68,1665.94,3619419
18/12/2001,1666.51,1687.77,1660.5,1687.29,5108130
19/12/2001,1688.92,1693.18,1671.94,1672.7,4618160
20/12/2001,1669.47,1669.48,1628.47,1631.54,5780250
21/12/2001,1627.44,1640.79,1624.5,1640.14,3783260
24/12/2001,1639.52,1640.14,1601.24,1606.1,4228660
25/12/2001,1604.67,1613.6,1593.03,1611.17,4507739
26/12/2001,1610.65,1634.33,1605.15,1633.64,4793939
27/12/2001,1635.46,1644.41,1625.45,1627.92,5569169
28/12/2001,1626.95,1639.85,1619.53,1639.48,5126989
31/12/2001,1641.43,1649.8,1638.32,1645.97,5169160
04/01/2002,1643.48,1643.5,1608.83,1611.39,3028480
07/01/2002,1605.74,1605.74,1584.66,1596.76,2996969
08/01/2002,1594.87,1607.72,1582.45,1583.46,3482539
09/01/2002,1580.71,1580.72,1552.56,1561.35,4474519
10/01/2002,1556.74,1580.01,1523.66,1576.44,5586039
11/01/2002,1574.26,1574.27,1535.28,1535.59,5483500
14/01/2002,1519.93,1519.93,1484.46,1485.11,5929980
15/01/2002,1475.34,1491.7,1458.02,1459.65,5598169
16/01/2002,1458.84,1482.18,1439.4,1479.62,6379900
17/01/2002,1476.36,1476.38,1416.3,1419.52,5682130
18/01/2002,1405.55,1434.97,1376.89,1415.44,7805989
21/01/2002,1407,1412.21,1362.62,1366.97,5676969
22/01/2002,1360.29,1400.76,1348.79,1358.69,7052189
23/01/2002,1355.86,1445.7,1346.17,1444.96,10514100
24/01/2002,1435.32,1478.54,1400.35,1456.4,13670100
25/01/2002,1449.88,1464.9,1442.94,1451.48,8148779
28/01/2002,1444.5,1448.6,1357.55,1359.55,10562800
29/01/2002,1343.36,1396.11,1339.2,1392.78,7303150
30/01/2002,1392.95,1408.05,1381.01,1396.6,5993510
31/01/2002,1413.22,1501.33,1413.22,1491.67,18800700
01/02/2002,1494.58,1507.64,1480.77,1485.77,13404100
04/02/2002,1485.68,1513.67,1476.13,1511.33,8424639
05/02/2002,1510.57,1522.32,1502.09,1518.28,9616520
06/02/2002,1517.81,1521.56,1484.25,1485.8,8320729
07/02/2002,1482.36,1521.03,1481.07,1515.39,9612960
08/02/2002,1520.72,1530.13,1506.07,1506.61,7108150
25/02/2002,1540.49,1544.57,1521.66,1530.28,8070320
26/02/2002,1529.38,1531.72,1507.57,1531.43,6634700
27/02/2002,1531.32,1544.92,1524.69,1538.32,7113870
28/02/2002,1537.93,1544.39,1521.08,1524.7,6477989
01/03/2002,1521.53,1521.57,1501.56,1502.54,5711630
04/03/2002,1497.83,1527.4,1494.83,1526.8,5520689
05/03/2002,1529.3,1566.07,1529.3,1560.08,11747600
06/03/2002,1564.69,1594.67,1563.92,1569.21,16091600
07/03/2002,1569.17,1613.26,1569.07,1613,16338200
08/03/2002,1622.87,1645.29,1611.23,1640.26,23170400
11/03/2002,1643.59,1664.52,1632.61,1664.09,19476500
12/03/2002,1665.24,1672.04,1641.58,1643.69,21011300
13/03/2002,1636.94,1655.63,1621.8,1623.43,15002300
14/03/2002,1621.08,1665.79,1621.08,1665.15,11950800
15/03/2002,1671.82,1676.51,1620.56,1620.98,14026000
18/03/2002,1641.43,1657.68,1610.99,1623.88,12883400
19/03/2002,1624.32,1665.62,1624.29,1665.36,13314600
20/03/2002,1673.27,1686.1,1664.37,1682.51,18018800
21/03/2002,1686.95,1693.87,1675.24,1685.02,13438300
22/03/2002,1684.07,1684.46,1659.52,1669.69,10254500
25/03/2002,1667.85,1677.05,1663.4,1675.29,8792639
26/03/2002,1674.7,1675.21,1641.91,1649.48,9253760
27/03/2002,1646.68,1655.18,1635.82,1654.23,7170410
28/03/2002,1653.98,1666.52,1645.34,1650.67,7934350
29/03/2002,1648.09,1648.09,1596.25,1603.91,12008600
01/04/2002,1598.03,1609.92,1589.41,1608.51,6679700
02/04/2002,1608.52,1610.73,1575.97,1582.88,7718210
03/04/2002,1582.74,1603.8,1582.67,1594.51,6399650
04/04/2002,1595.02,1643.54,1583.63,1641.7,9103070
05/04/2002,1650.5,1657.09,1628.55,1634.64,10153600
08/04/2002,1633.83,1643.68,1631.07,1640.65,6674850
09/04/2002,1641.85,1671.86,1640.69,1667.52,16016300
10/04/2002,1670.8,1677.94,1663.47,1677.66,12020400
11/04/2002,1679.34,1680.3,1649.27,1649.53,9448779
12/04/2002,1648.45,1664.42,1648.45,1658.98,8156810
15/04/2002,1660.57,1664.52,1638.64,1649.5,7267550
16/04/2002,1647.51,1654.74,1635.75,1640.29,6175369
17/04/2002,1641.72,1649.43,1630.23,1644.4,5840950
18/04/2002,1644.15,1646.25,1626.03,1628.14,7304700
19/04/2002,1625.25,1635.53,1603.96,1635.17,8651150
22/04/2002,1633.64,1637.19,1619.16,1627.48,5501230
23/04/2002,1626.63,1634.86,1621.87,1624.55,4999100
24/04/2002,1623.47,1626.39,1609.2,1611.05,5030650
25/04/2002,1609.94,1616.76,1603.64,1615.92,4688900
26/04/2002,1615.52,1643.15,1615.52,1640.59,7070200
29/04/2002,1643.55,1667.16,1640.56,1665.81,10460400
30/04/2002,1668.31,1673.75,1657.82,1667.75,9702350
08/05/2002,1669.87,1670.92,1651.69,1652.37,4750119
09/05/2002,1648.46,1659.25,1646.82,1650.58,5573100
10/05/2002,1650.91,1652.29,1636.86,1638.2,6014880
13/05/2002,1634.9,1634.92,1618.46,1623.94,5672200
14/05/2002,1622.33,1629.88,1613.55,1616.23,5334280
15/05/2002,1614.9,1618.14,1597.92,1598.35,6034630
16/05/2002,1592.24,1592.24,1546.94,1549.5,8076550
17/05/2002,1549.08,1570.15,1540.58,1567.5,7162779
20/05/2002,1564.97,1564.98,1529.35,1541.53,4782700
21/05/2002,1575.02,1599.11,1564.55,1588.11,9710710
22/05/2002,1590.79,1591.03,1563.16,1564.49,5729430
23/05/2002,1571.07,1585.74,1568.1,1571.61,8191360
24/05/2002,1572.94,1574.13,1544.42,1549.47,5648000
27/05/2002,1555.04,1562.63,1545.62,1555.05,3822160
28/05/2002,1557.62,1569.41,1557.23,1558.52,3780719
29/05/2002,1558.13,1558.15,1520.12,1524.81,5169969
30/05/2002,1524.22,1530.77,1506.54,1523.52,5526900
31/05/2002,1523.01,1532.03,1513.26,1515.73,4214319
03/06/2002,1510.25,1510.26,1480.08,1483.35,5179200
04/06/2002,1484.01,1498.05,1474.36,1490.51,4578389
05/06/2002,1491.07,1491.07,1460.48,1462,4408389
06/06/2002,1458.61,1532.73,1455.31,1521.26,8775639
07/06/2002,1522.88,1540.82,1508.43,1529.51,9858529
10/06/2002,1529.34,1529.38,1511.26,1517.23,4484869
11/06/2002,1515.99,1534.38,1515.75,1530.96,5003360
12/06/2002,1531.75,1531.75,1513.92,1524.84,3818569
13/06/2002,1524.77,1529.44,1511.22,1511.71,3564519
14/06/2002,1508.64,1508.65,1493.24,1494.25,3919950
17/06/2002,1489.14,1496.84,1481.25,1496.24,2933159
18/06/2002,1496.83,1527.77,1496.81,1524.07,5365160
19/06/2002,1523.95,1524.01,1506.43,1507.67,3052880
20/06/2002,1511.11,1528.36,1510.53,1516.15,3975060
21/06/2002,1517.28,1564.92,1517.26,1562.72,12542100
24/06/2002,1704.7,1709.07,1647.5,1707.31,48518100
25/06/2002,1718.23,1748.89,1690.61,1706.59,42238100
26/06/2002,1698.11,1719.08,1684.91,1712.91,24305900
27/06/2002,1714.74,1730.67,1706.14,1723.55,21996900
28/06/2002,1724.73,1747.23,1711,1732.76,29735400
01/07/2002,1736.29,1740.38,1712.77,1713.7,15519300
02/07/2002,1707.45,1725.89,1698.83,1724.95,13378100
03/07/2002,1727.09,1736.08,1719.62,1730.92,13949900
04/07/2002,1731.9,1735.83,1710.29,1713.14,13898300
05/07/2002,1709.84,1722.48,1704.19,1722.19,11401400
08/07/2002,1723.58,1737.86,1721.12,1732.93,10851000
09/07/2002,1733.83,1741.92,1724.39,1729.99,10536000
10/07/2002,1728.52,1729.73,1698.83,1701.82,12233200
11/07/2002,1698.21,1712.2,1689.22,1696.94,9187410
12/07/2002,1696.64,1706.44,1693.21,1698.3,8083989
15/07/2002,1696.81,1697.38,1685.54,1687.94,7999839
16/07/2002,1687.67,1704.77,1686.81,1691.62,7056379
17/07/2002,1692.45,1702.24,1680.2,1701.72,6300339
18/07/2002,1703.81,1711.69,1695.4,1704.91,8167789
19/07/2002,1706.36,1714.09,1703.38,1713.86,7183229
22/07/2002,1712.02,1712.33,1678.5,1681.01,8333870
23/07/2002,1676.9,1684.66,1670.38,1673.86,6540930
24/07/2002,1673.68,1679.66,1667.44,1672.4,5248489
25/07/2002,1675.47,1682.89,1662.38,1665.11,5268210
26/07/2002,1665.09,1670.23,1656.82,1657.5,5076339
29/07/2002,1654.93,1665.95,1647.27,1665.67,4831980
30/07/2002,1666.58,1672.12,1656.85,1669,5887830
31/07/2002,1667.62,1671.48,1649.01,1651.59,5103069
01/08/2002,1650.05,1659.97,1639.22,1653.01,4825010
02/08/2002,1653.64,1662.71,1653.17,1661.87,4031839
05/08/2002,1661.4,1661.58,1652.4,1653.96,3803469
06/08/2002,1652.94,1679.81,1649.89,1670.62,6781170
07/08/2002,1670.17,1670.81,1663.93,1668.06,3496560
08/08/2002,1668.51,1675.3,1657.47,1659.8,4013089
09/08/2002,1658.44,1658.77,1642.77,1647.05,4636839
12/08/2002,1642.48,1642.59,1633.09,1634.57,4196160
13/08/2002,1633.68,1642.41,1633.55,1636.63,2923390
14/08/2002,1636.89,1647.09,1635.29,1646.72,2963369
15/08/2002,1646.62,1647.07,1632.13,1634.37,3207419
16/08/2002,1632.96,1652.98,1624.05,1646.79,5716300
19/08/2002,1645.93,1650.09,1641.4,1644.3,3540750
20/08/2002,1644.62,1673.92,1644.25,1671.35,8062760
21/08/2002,1671.99,1677.95,1668.36,1673.55,6243430
22/08/2002,1672.7,1696.28,1672.43,1686.11,8882660
23/08/2002,1686.3,1688.12,1679.11,1683.21,5499819
26/08/2002,1682.14,1682.32,1668.82,1670.69,4951819
27/08/2002,1670.63,1680.06,1670.11,1679.69,6133730
28/08/2002,1680.75,1683.51,1675.53,1676.77,5598880
29/08/2002,1676.86,1680.17,1665.72,1667.32,4350360
30/08/2002,1666.98,1669.14,1664.82,1666.62,3950760
02/09/2002,1666.34,1669.91,1663.17,1668.77,3444610
03/09/2002,1669.58,1680.28,1669.58,1674.07,3867719
04/09/2002,1674.45,1675.96,1662.49,1663.97,3950600
05/09/2002,1662.89,1662.9,1639.82,1641.81,6016189
06/09/2002,1639.89,1644.8,1629.93,1631.38,5394319
09/09/2002,1628.45,1628.45,1617.01,1621.58,4182600
10/09/2002,1620.28,1627.35,1619.33,1625.11,3512019
11/09/2002,1625.33,1626.84,1605.98,1620.35,4257580
12/09/2002,1619.94,1631.67,1614.6,1624.56,3428519
13/09/2002,1624.5,1626.07,1621.42,1625.76,3061819
16/09/2002,1624.13,1624.14,1598.74,1604.08,4438230
17/09/2002,1603.46,1612.02,1593.98,1604.88,4285330
18/09/2002,1603.61,1605.22,1593.53,1594.58,3426919
19/09/2002,1593.57,1623.65,1585.07,1619.35,5505080
20/09/2002,1618.2,1618.2,1602.89,1604.91,3485250
23/09/2002,1602.28,1604.3,1597.29,1602.59,2497119
24/09/2002,1602.2,1602.29,1594.28,1596.73,3175030
25/09/2002,1595.81,1602.35,1590.49,1597.84,3576560
26/09/2002,1597.85,1599.98,1586.53,1587.65,4053380
27/09/2002,1587.24,1591.84,1577.53,1581.62,3905580
08/10/2002,1577.05,1577.05,1558.48,1562.99,2623790
09/10/2002,1570.65,1571.52,1534.91,1535.37,16939400
10/10/2002,1532.18,1542.56,1528.35,1530.41,5087010
11/10/2002,1532.14,1536.87,1521.91,1524.05,6107089
14/10/2002,1522.87,1532.63,1509.14,1531.68,5496460
15/10/2002,1531.58,1534.58,1522.1,1524.73,3741750
16/10/2002,1524.91,1548.53,1524.91,1537.39,4996200
17/10/2002,1537.96,1538.79,1511.4,1513.1,4168960
18/10/2002,1511.18,1523.83,1500.54,1519.54,4087330
21/10/2002,1519.2,1525.26,1512.33,1524.93,3456680
22/10/2002,1525.08,1553.86,1525.06,1548.1,6481900
23/10/2002,1549.77,1550.09,1539.48,1548.96,4729960
24/10/2002,1549.79,1550.43,1535.9,1536.52,4422760
25/10/2002,1535.8,1542.59,1517.42,1520.31,5292810
28/10/2002,1518.09,1518.6,1500.01,1502.72,5082700
29/10/2002,1501.38,1511.77,1488.68,1510.88,4645930
30/10/2002,1511.11,1513.46,1498.45,1509.71,3748569
31/10/2002,1510.03,1521.87,1506,1507.5,3579219
01/11/2002,1507.38,1511.09,1498.21,1510.76,3581800
04/11/2002,1516.22,1532.23,1515.07,1531.84,4908310
05/11/2002,1533.81,1565.23,1532.29,1558.24,11900300
06/11/2002,1558.91,1559.22,1548.73,1552.56,6479489
07/11/2002,1554.04,1559.82,1546.27,1554.24,6406280
08/11/2002,1570,1573.1,1517.39,1522.19,9401250
11/11/2002,1519.6,1526.13,1501.99,1504.4,4398730
12/11/2002,1504.58,1517.72,1481.16,1485.91,8063700
13/11/2002,1483.71,1491.24,1461.26,1490.46,6400310
14/11/2002,1488.91,1489.14,1459.71,1460.8,5316639
15/11/2002,1455.98,1481.22,1451.39,1463.69,6004439
18/11/2002,1463.72,1468.32,1447.49,1451.29,4122239
19/11/2002,1450.7,1464.76,1441.73,1462.17,4228380
20/11/2002,1459.21,1459.21,1423.8,1425.84,5693869
21/11/2002,1421.23,1421.23,1389.29,1390.63,6827939
22/11/2002,1392.57,1409,1375.54,1395.5,6767400
25/11/2002,1393.34,1403.51,1383.09,1398.44,4458810
26/11/2002,1398.44,1408.79,1371.01,1371.17,5322510
